name_2,name_3,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,name_3_clean,jakarta_region,rainfall_soil_interaction,elevation_risk,vegetation_elevation_risk,extreme_weather,monsoon_season,urban_density_risk
jakarta barat,cengkareng,35.747,59.514,40.29,5.286,Built-up,0.275,0.059,38.605,2020,3,0,-6.1515,106.7369,RGB_Tamansari2020(2).tif,cengkareng,Jakarta Barat,2297.53797,0.15908367801463572,0.1153356665606109,0,1,4.559748427672956
jakarta barat,grogolpetamburan,38.517,62.415,41.83,6.01,Built-up,0.203,0.06,38.65,2020,3,0,-6.1634,106.7865,RGB_Tamansari2020(2).tif,grogolpetamburan,Jakarta Barat,2412.33975,0.14265335235378032,0.11369472182596291,0,1,4.981249999999999
jakarta barat,kalideres,35.563,59.072,39.17,5.258,Built-up,0.314,0.071,38.589,2020,3,0,-6.1346,106.7039,RGB_Tamansari2020(2).tif,kalideres,Jakarta Barat,2279.529408,0.15979546180888463,0.10961968680089484,0,1,4.011695906432749
jakarta barat,kebonjeruk,39.608,63.326,40.81,10.059,Built-up,0.272,0.118,38.65,2020,3,0,-6.1895,106.7691,RGB_Tamansari2020(2).tif,kebonjeruk,Jakarta Barat,2447.5499,0.09042408897730356,0.06582873677547699,0,1,3.3394495412844036
jakarta barat,kembangan,37.565,60.416,39.37,10.349,Built-up,0.377,0.126,38.611,2020,3,0,-6.1982,106.7418,RGB_Tamansari2020(2).tif,kembangan,Jakarta Barat,2332.7221759999998,0.08811349017534584,0.054894704379240454,0,1,2.7566371681415927
jakarta barat,palmerah,39.36,62.893,41.98,10.559,Built-up,0.246,0.122,38.65,2020,3,0,-6.1917,106.7956,RGB_Tamansari2020(2).tif,palmerah,Jakarta Barat,2430.81445,0.08651267410675664,0.0652305562764945,0,1,3.3963963963963963
jakarta barat,tamansari,35.876,56.167,42.23,6.894,Tree cover,0.148,0.061,38.65,2020,3,0,-6.1481,106.8184,RGB_Tamansari2020(2).tif,tamansari,Jakarta Barat,2170.85455,0.12667848999239928,0.10793007347352418,0,1,5.291925465838509
jakarta barat,tambora,36.159,56.982,42.2,5.895,Built-up,0.152,0.048,38.65,2020,3,0,-6.1475,106.8035,RGB_Tambora2020.tif,tambora,Jakarta Barat,2202.3543,0.14503263234227703,0.12298767222625093,0,1,5.729729729729729
jakarta utara,cilincing,32.438,51.027,39.95,3.19,Built-up,0.307,0.068,38.65,2020,3,0,-6.1243,106.9421,RGB_Cilincing2020.tif,cilincing,Jakarta Utara,1972.19355,0.23866348448687355,0.16539379474940338,0,1,4.125
jakarta utara,kelapagading,37.489,58.182,41.76,5.514,Built-up,0.258,0.062,38.65,2020,3,0,-6.161,106.9037,RGB_KelapaGading2020.tif,kelapagading,Jakarta Utara,2248.7343,0.15351550506601166,0.11390850475898065,0,1,4.580246913580247
jakarta utara,koja,33.0,51.488,42.7,3.739,Built-up,0.188,0.063,38.65,2020,3,0,-6.1215,106.905,RGB_Koja2020.tif,koja,Jakarta Utara,1990.0112,0.21101498206372654,0.17134416543574596,0,1,4.98159509202454
jakarta utara,pademangan,34.407,53.212,38.64,3.198,Built-up,0.283,0.104,38.65,2020,3,0,-6.1301,106.8381,RGB_Pademangan2020.tif,pademangan,Jakarta Utara,2056.6438,0.23820867079561694,0.17079561696045736,0,1,3.514705882352941
jakarta utara,penjaringan,35.962,57.76,37.44,3.083,Built-up,0.302,0.074,38.635,2020,3,0,-6.115,106.7639,RGB_Penjaringan2020.tif,penjaringan,Jakarta Utara,2231.5575999999996,0.24491795248591722,0.1709527308351702,0,1,4.011494252873563
jakarta utara,tanjungpriok,34.338,52.914,39.75,4.06,Built-up,0.218,0.101,38.65,2020,3,0,-6.1319,106.875,RGB_TanjungPriok2020.tif,tanjungpriok,Jakarta Utara,2045.1261,0.19762845849802374,0.15454545454545457,0,1,3.890547263681592
jakarta selatan,cilandak,39.638,58.951,39.34,37.329,Built-up,0.42,0.193,41.6,2020,3,0,-6.2927,106.7933,RGB_Cilandak2020.tif,cilandak,Jakarta Selatan,2452.3616,0.026089905815440007,0.015132145372955206,0,1,1.9795221843003412
jakarta selatan,jagakarsa,39.297,59.889,40.08,57.304,Built-up,0.432,0.27,41.6,2020,3,0,-6.334,106.8224,RGB_Jagakarsa2020.tif,jagakarsa,Jakarta Selatan,2491.3824000000004,0.017151481888035124,0.009742041712403952,0,1,1.5351351351351352
jakarta selatan,kebayoranbaru,39.605,60.606,40.38,22.272,Built-up,0.361,0.16,39.549,2020,3,0,-6.2447,106.8014,RGB_KebayoranBaru2020.tif,kebayoranbaru,Jakarta Selatan,2396.9066940000002,0.042970092815400485,0.02745788930904091,0,1,2.457692307692308
jakarta selatan,kebayoranlama,39.601,59.974,39.67,25.395,Built-up,0.361,0.143,40.185,2020,3,0,-6.2495,106.7801,RGB_KebayoranLama2020.tif,kebayoranlama,Jakarta Selatan,2410.05519,0.03788596325061565,0.0242091305171434,0,1,2.6296296296296298
jakarta selatan,mampangprapatan,39.277,59.815,39.97,21.604,Built-up,0.324,0.146,39.993,2020,3,0,-6.2523,106.821,RGB_MampangPrapatan2020.tif,mampangprapatan,Jakarta Selatan,2392.181295,0.04423995752964077,0.02990621129003716,0,1,2.7479674796747964
jakarta selatan,pancoran,37.828,57.012,40.87,25.372,Built-up,0.305,0.19,40.563,2020,3,0,-6.2553,106.8436,RGB_Pancoran2020.tif,pancoran,Jakarta Selatan,2312.577756,0.03791900500530866,0.026353708478689522,0,1,2.396551724137931
jakarta selatan,pasarminggu,38.524,57.7,39.6,35.89,Built-up,0.398,0.23,41.6,2020,3,0,-6.2908,106.8293,RGB_PasarMinggu2020.tif,pasarminggu,Jakarta Selatan,2400.32,0.027107617240444564,0.01631878557874763,0,1,1.824242424242424
jakarta selatan,pesanggrahan,39.56,60.066,39.75,23.82,Built-up,0.382,0.178,39.947,2020,3,0,-6.2504,106.7587,RGB_Pesanggrahan2020.tif,pesanggrahan,Jakarta Selatan,2399.4565020000005,0.040290088638195005,0.024899274778404513,0,1,2.223021582733813
jakarta selatan,setiabudi,39.275,61.105,39.95,17.99,Built-up,0.311,0.133,38.65,2020,3,0,-6.2196,106.83,RGB_Setiabudi2020.tif,setiabudi,Jakarta Selatan,2361.7082499999997,0.05265929436545551,0.03628225381779885,0,1,2.9570815450643777
jakarta selatan,tebet,38.351,59.171,41.26,17.948,Built-up,0.244,0.137,38.65,2020,3,0,-6.2289,106.8509,RGB_Tebet2020.tif,tebet,Jakarta Selatan,2286.9591499999997,0.05277601857715854,0.039898670044331855,0,1,3.1898734177215187
jakarta timur,cakung,38.712,59.653,41.74,7.969,Built-up,0.299,0.102,38.65,2020,3,0,-6.1885,106.9409,RGB_Cakung2020.tif,cakung,Jakarta Timur,2305.5884499999997,0.11149514996097669,0.07815810012264467,0,1,3.4702970297029703
jakarta timur,cipayung,38.548,58.646,39.81,48.413,Built-up,0.483,0.257,41.6,2020,3,0,-6.3253,106.9036,RGB_Cipayung_2020(1).tif,cipayung,Jakarta Timur,2439.6736,0.02023758929836278,0.010462833667253557,0,1,1.4481792717086837
jakarta timur,ciracas,37.025,57.182,41.43,53.48,Built-up,0.376,0.263,41.6,2020,3,0,-6.3339,106.8784,RGB_Ciracas2020.tif,ciracas,Jakarta Timur,2378.7712,0.018355359765051395,0.01145374449339207,0,1,1.71900826446281
jakarta timur,durensawit,39.28,58.536,41.8,16.888,Built-up,0.307,0.139,38.69,2020,3,0,-6.2325,106.9206,RGB_DurenSawit2020.tif,durensawit,Jakarta Timur,2264.7578399999998,0.05590339892665473,0.038741055456171736,0,1,2.899581589958159
jakarta timur,jatinegara,38.016,58.469,42.22,18.159,Built-up,0.268,0.126,38.65,2020,3,0,-6.2273,106.8774,RGB_Jatinegara2020.tif,jatinegara,Jakarta Timur,2259.82685,0.05219479095986221,0.03820658698261913,0,1,3.238938053097345
jakarta timur,kramatjati,34.595,51.904,40.24,30.295,Built-up,0.319,0.152,41.328,2020,3,0,-6.2763,106.8654,RGB_Cakung2020.tif,kramatjati,Jakarta Timur,2145.0885120000003,0.031953986259785905,0.021760664642914204,0,1,2.7023809523809526
jakarta timur,makasar,35.613,53.498,40.76,25.658,Built-up,0.445,0.16,40.958,2020,3,0,-6.2663,106.8911,RGB_Makasar2020.tif,makasar,Jakarta Timur,2191.1710839999996,0.037512191462225224,0.020819266261534998,0,1,2.134615384615384
jakarta timur,matraman,38.248,58.617,42.39,12.702,Built-up,0.206,0.132,38.65,2020,3,0,-6.2036,106.8645,RGB_Matraman2020.tif,matraman,Jakarta Timur,2265.5470499999997,0.07298204641658153,0.05794774485476573,0,1,3.4224137931034484
jakarta timur,pasarrebo,36.538,56.492,41.19,48.623,Built-up,0.379,0.252,41.6,2020,3,0,-6.3264,106.8573,RGB_Cakung2020.tif,pasarrebo,Jakarta Timur,2350.0672,0.020151945670354474,0.012514358261290128,0,1,1.7642045454545456
jakarta timur,pulogadung,38.748,59.167,42.18,10.47,Built-up,0.265,0.136,38.65,2020,3,0,-6.1932,106.889,RGB_Cakung2020.tif,pulogadung,Jakarta Timur,2286.80455,0.08718395815170009,0.06408020924149957,0,1,3.114406779661017
jakarta pusat,cempakaputih,39.045,59.122,42.54,8.401,Built-up,0.241,0.095,38.65,2020,3,0,-6.1809,106.8681,RGB_CempakaPutih2020.tif,cempakaputih,Jakarta Pusat,2285.0652999999998,0.10637166258908627,0.08073609190511648,0,1,3.8923076923076922
jakarta pusat,gambir,38.646,61.841,41.49,7.605,Built-up,0.251,0.061,38.65,2020,3,0,-6.1715,106.8181,RGB_Gambir2020.tif,gambir,Jakarta Pusat,2390.15465,0.11621150493898895,0.08704241719930272,0,1,4.6521739130434785
jakarta pusat,joharbaru,39.043,59.136,43.07,8.969,Built-up,0.204,0.076,38.65,2020,3,0,-6.1821,106.8546,RGB_JoharBaru2020.tif,joharbaru,Jakarta Pusat,2285.6064,0.10031096398836394,0.0798475273347377,0,1,4.522727272727273
jakarta pusat,kemayoran,38.859,59.473,41.46,6.168,Built-up,0.226,0.103,38.65,2020,3,0,-6.1627,106.8558,RGB_Kemayoran2020.tif,kemayoran,Jakarta Pusat,2298.63145,0.13950892857142858,0.10797991071428573,0,1,3.812807881773399
jakarta pusat,menteng,38.753,61.224,40.78,10.741,Built-up,0.281,0.099,38.65,2020,3,0,-6.1958,106.8353,RGB_Menteng2020.tif,menteng,Jakarta Pusat,2366.3075999999996,0.08517162081594414,0.06123839536666383,0,1,3.6130653266331656
jakarta pusat,sawahbesar,36.53,57.504,41.56,7.059,Built-up,0.198,0.09,38.65,2020,3,0,-6.1539,106.8332,RGB_SawahBesar2020.tif,sawahbesar,Jakarta Pusat,2222.5296,0.12408487405385282,0.09951606899118998,0,1,4.221052631578948
jakarta pusat,senen,38.817,60.401,41.72,10.007,Built-up,0.23,0.092,38.65,2020,3,0,-6.1842,106.8459,RGB_Senen2020.tif,senen,Jakarta Pusat,2334.49865,0.09085127646043427,0.06995548287453439,0,1,4.010416666666667
jakarta pusat,tanahabang,39.385,61.621,40.73,12.45,Built-up,0.289,0.13,38.65,2020,3,0,-6.2054,106.8094,RGB_TanahAbang2020.tif,tanahabang,Jakarta Pusat,2381.65165,0.07434944237918216,0.05286245353159852,0,1,3.091304347826087
jakarta barat,cengkareng,28.045,49.63,40.06,5.286,Built-up,0.234,0.059,37.924,2020,4,0,-6.1515,106.7369,RGB_Tamansari2020(2).tif,cengkareng,Jakarta Barat,1882.16812,0.15908367801463572,0.12185809735921097,0,0,4.817610062893082
jakarta barat,grogolpetamburan,27.737,47.87,40.82,6.01,Built-up,0.164,0.06,37.91,2020,4,0,-6.1634,106.7865,RGB_Tamansari2020(2).tif,grogolpetamburan,Jakarta Barat,1814.7516999999998,0.14265335235378032,0.11925820256776035,0,0,5.225
jakarta barat,kalideres,28.705,52.191,39.29,5.258,Built-up,0.294,0.071,37.929,2020,4,0,-6.1346,106.7039,RGB_Tamansari2020(2).tif,kalideres,Jakarta Barat,1979.5524390000003,0.15979546180888463,0.11281559603707254,0,0,4.128654970760234
jakarta barat,kebonjeruk,29.97,50.712,40.04,10.059,Built-up,0.239,0.118,37.91,2020,4,1,-6.1895,106.7691,RGB_Tamansari2020(2).tif,kebonjeruk,Jakarta Barat,1922.49192,0.09042408897730356,0.06881273171172801,0,0,3.4908256880733948
jakarta barat,kembangan,31.798,54.364,39.33,10.349,Built-up,0.348,0.126,37.922,2020,4,0,-6.1982,106.7418,RGB_Tamansari2020(2).tif,kembangan,Jakarta Barat,2061.5916079999997,0.08811349017534584,0.05744999559432549,0,0,2.8849557522123894
jakarta barat,palmerah,28.81,49.048,41.31,10.559,Built-up,0.2,0.122,37.91,2020,4,0,-6.1917,106.7956,RGB_Tamansari2020(2).tif,palmerah,Jakarta Barat,1859.40968,0.08651267410675664,0.06921013928540531,0,0,3.6036036036036037
jakarta barat,tamansari,27.611,48.119,40.74,6.894,Tree cover,0.142,0.061,37.91,2020,4,0,-6.1481,106.8184,RGB_Tamansari2020(2).tif,tamansari,Jakarta Barat,1824.1912899999998,0.12667848999239928,0.10869014441347857,0,0,5.329192546583851
jakarta barat,tambora,27.704,48.489,40.52,5.895,Built-up,0.132,0.048,37.91,2020,4,0,-6.1475,106.8035,RGB_Tambora2020.tif,tambora,Jakarta Barat,1838.2179899999996,0.14503263234227703,0.12588832487309645,0,0,5.864864864864864
jakarta utara,cilincing,22.155,40.081,37.87,3.19,Built-up,0.288,0.068,37.91,2020,4,0,-6.1243,106.9421,RGB_Cilincing2020.tif,cilincing,Jakarta Utara,1519.47071,0.23866348448687355,0.16992840095465395,0,0,4.238095238095237
jakarta utara,kelapagading,26.674,45.914,39.86,5.514,Built-up,0.232,0.062,37.91,2020,4,0,-6.161,106.9037,RGB_KelapaGading2020.tif,kelapagading,Jakarta Utara,1740.5997399999999,0.15351550506601166,0.11789990789069696,0,0,4.7407407407407405
jakarta utara,koja,23.279,41.876,40.28,3.739,Built-up,0.179,0.063,37.91,2020,4,0,-6.1215,106.905,RGB_Koja2020.tif,koja,Jakarta Utara,1587.5191599999998,0.21101498206372654,0.17324330027431947,0,0,5.03680981595092
jakarta utara,pademangan,27.425,48.268,38.13,3.198,Built-up,0.245,0.104,37.91,2020,4,0,-6.1301,106.8381,RGB_Pademangan2020.tif,pademangan,Jakarta Utara,1829.8398799999998,0.23820867079561694,0.1798475464506908,0,0,3.7009803921568625
jakarta utara,penjaringan,27.142,48.864,36.09,3.083,Built-up,0.27,0.074,37.915,2020,4,0,-6.115,106.7639,RGB_Penjaringan2020.tif,penjaringan,Jakarta Utara,1852.6785599999998,0.24491795248591722,0.17879010531471956,0,0,4.195402298850575
jakarta utara,tanjungpriok,25.214,44.984,38.15,4.06,Built-up,0.187,0.101,37.91,2020,4,0,-6.1319,106.875,RGB_TanjungPriok2020.tif,tanjungpriok,Jakarta Utara,1705.3434399999999,0.19762845849802374,0.1606719367588933,0,0,4.044776119402985
jakarta selatan,cilandak,44.72,76.788,36.21,37.329,Built-up,0.409,0.193,40.999,2020,4,1,-6.2927,106.7933,RGB_Cilandak2020.tif,cilandak,Jakarta Selatan,3148.231212,0.026089905815440007,0.015419134336925043,0,0,2.017064846416382
jakarta selatan,jagakarsa,46.837,80.068,34.32,57.304,Built-up,0.419,0.27,40.999,2020,4,0,-6.334,106.8224,RGB_Jagakarsa2020.tif,jagakarsa,Jakarta Selatan,3282.7079320000003,0.017151481888035124,0.009965010976948406,0,0,1.5702702702702702
jakarta selatan,kebayoranbaru,35.976,60.735,38.85,22.272,Built-up,0.349,0.16,38.852,2020,4,1,-6.2447,106.8014,RGB_KebayoranBaru2020.tif,kebayoranbaru,Jakarta Selatan,2359.67622,0.042970092815400485,0.027973530422825715,0,0,2.503846153846154
jakarta selatan,kebayoranlama,38.623,64.996,38.19,25.395,Built-up,0.337,0.143,39.518,2020,4,1,-6.2495,106.7801,RGB_KebayoranLama2020.tif,kebayoranlama,Jakarta Selatan,2568.511928,0.03788596325061565,0.025118393635158175,0,0,2.728395061728395
jakarta selatan,mampangprapatan,36.288,62.111,38.61,21.604,Built-up,0.288,0.146,39.316,2020,4,1,-6.2523,106.821,RGB_MampangPrapatan2020.tif,mampangprapatan,Jakarta Selatan,2441.956076,0.04423995752964077,0.03149884976110423,0,0,2.8943089430894307
jakarta selatan,pancoran,37.604,64.61,38.94,25.372,Built-up,0.285,0.19,39.913,2020,4,1,-6.2553,106.8436,RGB_Pancoran2020.tif,pancoran,Jakarta Selatan,2578.77893,0.03791900500530866,0.027112088578795695,0,0,2.4655172413793105
jakarta selatan,pasarminggu,42.276,72.411,35.26,35.89,Built-up,0.366,0.23,40.999,2020,4,1,-6.2908,106.8293,RGB_PasarMinggu2020.tif,pasarminggu,Jakarta Selatan,2968.778589,0.027107617240444564,0.017186229330441855,0,0,1.9212121212121211
jakarta selatan,pesanggrahan,37.995,63.995,39.22,23.82,Built-up,0.347,0.178,39.273,2020,4,0,-6.2504,106.7587,RGB_Pesanggrahan2020.tif,pesanggrahan,Jakarta Selatan,2513.275635,0.040290088638195005,0.02630942788074134,0,0,2.3489208633093526
jakarta selatan,setiabudi,32.818,55.155,39.14,17.99,Built-up,0.281,0.133,37.91,2020,4,0,-6.2196,106.83,RGB_Setiabudi2020.tif,setiabudi,Jakarta Selatan,2090.92605,0.05265929436545551,0.037862032648762506,0,0,3.085836909871244
jakarta selatan,tebet,33.236,57.621,40.3,17.948,Built-up,0.202,0.137,37.91,2020,4,0,-6.2289,106.8509,RGB_Tebet2020.tif,tebet,Jakarta Selatan,2184.4121099999998,0.05277601857715854,0.042115262824572515,0,0,3.3670886075949364
jakarta timur,cakung,29.489,49.311,38.61,7.969,Built-up,0.285,0.102,37.91,2020,4,0,-6.1885,106.9409,RGB_Cakung2020.tif,cakung,Jakarta Timur,1869.3800099999999,0.11149514996097669,0.07971903222209833,0,0,3.5396039603960396
jakarta timur,cipayung,43.344,70.02,36.09,48.413,Built-up,0.481,0.257,40.999,2020,4,1,-6.3253,106.9036,RGB_Cipayung_2020(1).tif,cipayung,Jakarta Timur,2870.74998,0.02023758929836278,0.010503308845850283,0,0,1.4537815126050422
jakarta timur,ciracas,44.047,74.488,38.3,53.48,Built-up,0.376,0.263,40.999,2020,4,1,-6.3339,106.8784,RGB_Ciracas2020.tif,ciracas,Jakarta Timur,3053.933512,0.018355359765051395,0.01145374449339207,0,0,1.71900826446281
jakarta timur,durensawit,34.05,55.552,39.17,16.888,Built-up,0.265,0.139,37.952,2020,4,0,-6.2325,106.9206,RGB_DurenSawit2020.tif,durensawit,Jakarta Timur,2108.309504,0.05590339892665473,0.04108899821109123,0,0,3.0753138075313804
jakarta timur,jatinegara,33.388,58.516,39.7,18.159,Built-up,0.217,0.126,37.91,2020,4,1,-6.2273,106.8774,RGB_Jatinegara2020.tif,jatinegara,Jakarta Timur,2218.34156,0.05219479095986221,0.040868521321572114,0,0,3.4646017699115044
jakarta timur,kramatjati,38.983,65.274,38.42,30.295,Built-up,0.261,0.152,40.715,2020,4,1,-6.2763,106.8654,RGB_Cakung2020.tif,kramatjati,Jakarta Timur,2657.6309100000003,0.031953986259785905,0.023613995845981783,0,0,2.9325396825396823
jakarta timur,makasar,38.128,63.464,37.02,25.658,Built-up,0.39,0.16,40.327,2020,4,1,-6.2663,106.8911,RGB_Makasar2020.tif,makasar,Jakarta Timur,2559.312728,0.037512191462225224,0.022882436791957388,0,0,2.346153846153846
jakarta timur,matraman,32.045,55.763,39.71,12.702,Built-up,0.213,0.132,37.91,2020,4,0,-6.2036,106.8645,RGB_Matraman2020.tif,matraman,Jakarta Timur,2113.9753299999998,0.07298204641658153,0.057436870529849665,0,0,3.3922413793103448
jakarta timur,pasarrebo,43.672,73.66,36.68,48.623,Built-up,0.364,0.252,40.999,2020,4,0,-6.3264,106.8573,RGB_Cakung2020.tif,pasarrebo,Jakarta Timur,3019.98634,0.020151945670354474,0.012816637446345445,0,0,1.8068181818181819
jakarta timur,pulogadung,29.762,50.888,39.84,10.47,Built-up,0.234,0.136,37.91,2020,4,0,-6.1932,106.889,RGB_Cakung2020.tif,pulogadung,Jakarta Timur,1929.1640799999998,0.08718395815170009,0.06678291194420227,0,0,3.2457627118644066
jakarta pusat,cempakaputih,27.44,46.318,40.0,8.401,Built-up,0.222,0.095,37.91,2020,4,0,-6.1809,106.8681,RGB_CempakaPutih2020.tif,cempakaputih,Jakarta Pusat,1755.9153799999997,0.10637166258908627,0.08275715349430912,0,0,3.98974358974359
jakarta pusat,gambir,25.532,44.33,40.07,7.605,Built-up,0.222,0.061,37.91,2020,4,0,-6.1715,106.8181,RGB_Gambir2020.tif,gambir,Jakarta Pusat,1680.5502999999999,0.11621150493898895,0.09041255084253341,0,0,4.832298136645963
jakarta pusat,joharbaru,27.431,46.308,39.64,8.969,Built-up,0.178,0.076,37.91,2020,4,0,-6.1821,106.8546,RGB_JoharBaru2020.tif,joharbaru,Jakarta Pusat,1755.5362799999998,0.10031096398836394,0.08245561239843516,0,0,4.670454545454546
jakarta pusat,kemayoran,27.03,45.914,39.25,6.168,Built-up,0.198,0.103,37.91,2020,4,0,-6.1627,106.8558,RGB_Kemayoran2020.tif,kemayoran,Jakarta Pusat,1740.5997399999999,0.13950892857142858,0.11188616071428573,0,0,3.9507389162561575
jakarta pusat,menteng,28.534,49.082,38.87,10.741,Built-up,0.263,0.099,37.91,2020,4,0,-6.1958,106.8353,RGB_Menteng2020.tif,menteng,Jakarta Pusat,1860.69862,0.08517162081594414,0.06277148454135083,0,0,3.7035175879396984
jakarta pusat,sawahbesar,27.111,47.211,39.39,7.059,Built-up,0.185,0.09,37.91,2020,4,0,-6.1539,106.8332,RGB_SawahBesar2020.tif,sawahbesar,Jakarta Pusat,1789.7690099999998,0.12408487405385282,0.10112917235389005,0,0,4.289473684210526
jakarta pusat,senen,26.704,45.744,39.44,10.007,Built-up,0.193,0.092,37.91,2020,4,0,-6.1842,106.8459,RGB_Senen2020.tif,senen,Jakarta Pusat,1734.1550399999999,0.09085127646043427,0.07331698010357045,0,0,4.203125
jakarta pusat,tanahabang,31.107,52.563,39.59,12.45,Built-up,0.288,0.13,37.91,2020,4,0,-6.2054,106.8094,RGB_TanahAbang2020.tif,tanahabang,Jakarta Pusat,1992.6633299999999,0.07434944237918216,0.052936802973977695,0,0,3.0956521739130434
jakarta barat,cengkareng,28.687,51.634,38.84,5.286,Built-up,0.259,0.059,37.89,2020,5,0,-6.1515,106.7369,RGB_Tamansari2020(2).tif,cengkareng,Jakarta Barat,1956.41226,0.15908367801463572,0.11788100540884507,0,0,4.660377358490566
jakarta barat,grogolpetamburan,29.247,56.164,38.58,6.01,Built-up,0.197,0.06,37.852,2020,5,0,-6.1634,106.7865,RGB_Tamansari2020(2).tif,grogolpetamburan,Jakarta Barat,2125.919728,0.14265335235378032,0.11455064194008559,0,0,5.01875
