event_date,kota_administrasi,kecamatan,kelurahan,tahun,bulan,flood_event,duration_days,water_min_cm,water_max_cm,water_mean_cm,jumlah_tempat_pengungsian,jumlah_luka_ringan,jumlah_luka_berat,jumlah_meninggal,severity
2013-01-18,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2013,1,1,6.0,10.0,135.0,72.5,0.0,0.0,0.0,0.0,0.2253
2013-01-19,Jakarta Selatan,Kebayoran Lama,Pondok Pinang,2013,1,1,6.0,10.0,135.0,72.5,0.0,0.0,0.0,0.0,0.2253
2013-01-16,Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-17,Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-18,Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-19,Jakarta Selatan,Kebayoran Lama,Kebayoran Lama Utara,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-16,Jakarta Selatan,Pesanggrahan,Petukangan Selatan,2013,1,1,4.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.1502
2013-01-17,Jakarta Selatan,Pesanggrahan,Petukangan Selatan,2013,1,1,4.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.1502
2013-01-18,Jakarta Selatan,Pesanggrahan,Petukangan Selatan,2013,1,1,4.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.1502
2013-01-19,Jakarta Selatan,Pesanggrahan,Petukangan Selatan,2013,1,1,4.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.1502
2013-01-16,Jakarta Selatan,Pesanggrahan,Bintaro,2013,1,1,4.0,30.0,70.0,50.0,0.0,0.0,0.0,0.0,0.1327
2013-01-17,Jakarta Selatan,Pesanggrahan,Bintaro,2013,1,1,4.0,30.0,70.0,50.0,0.0,0.0,0.0,0.0,0.1327
2013-01-18,Jakarta Selatan,Pesanggrahan,Bintaro,2013,1,1,4.0,30.0,70.0,50.0,0.0,0.0,0.0,0.0,0.1327
2013-01-19,Jakarta Selatan,Pesanggrahan,Bintaro,2013,1,1,4.0,30.0,70.0,50.0,0.0,0.0,0.0,0.0,0.1327
2013-01-16,Jakarta Selatan,Pesanggrahan,Ulujami,2013,1,1,4.0,40.0,100.0,70.0,8.0,0.0,0.0,0.0,0.1789
2013-01-17,Jakarta Selatan,Pesanggrahan,Ulujami,2013,1,1,4.0,40.0,100.0,70.0,8.0,0.0,0.0,0.0,0.1789
2013-01-18,Jakarta Selatan,Pesanggrahan,Ulujami,2013,1,1,4.0,40.0,100.0,70.0,8.0,0.0,0.0,0.0,0.1789
2013-01-19,Jakarta Selatan,Pesanggrahan,Ulujami,2013,1,1,4.0,40.0,100.0,70.0,8.0,0.0,0.0,0.0,0.1789
2013-01-16,Jakarta Selatan,Pesanggrahan,Cipulir,2013,1,1,4.0,20.0,160.0,90.0,8.0,0.0,0.0,0.0,0.2314
2013-01-17,Jakarta Selatan,Pesanggrahan,Cipulir,2013,1,1,4.0,20.0,160.0,90.0,8.0,0.0,0.0,0.0,0.2314
2013-01-18,Jakarta Selatan,Pesanggrahan,Cipulir,2013,1,1,4.0,20.0,160.0,90.0,8.0,0.0,0.0,0.0,0.2314
2013-01-19,Jakarta Selatan,Pesanggrahan,Cipulir,2013,1,1,4.0,20.0,160.0,90.0,8.0,0.0,0.0,0.0,0.2314
2013-01-16,Jakarta Selatan,Jagakarsa,Tanjung Barat,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-17,Jakarta Selatan,Jagakarsa,Tanjung Barat,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-18,Jakarta Selatan,Jagakarsa,Tanjung Barat,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-19,Jakarta Selatan,Jagakarsa,Tanjung Barat,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-16,Jakarta Selatan,Jagakarsa,Lenteng Agung,2013,1,1,4.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1414
2013-01-17,Jakarta Selatan,Jagakarsa,Lenteng Agung,2013,1,1,4.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1414
2013-01-18,Jakarta Selatan,Jagakarsa,Lenteng Agung,2013,1,1,4.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1414
2013-01-19,Jakarta Selatan,Jagakarsa,Lenteng Agung,2013,1,1,4.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.1414
2013-01-16,Jakarta Selatan,Jagakarsa,Srengseng Sawah,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-17,Jakarta Selatan,Jagakarsa,Srengseng Sawah,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-18,Jakarta Selatan,Jagakarsa,Srengseng Sawah,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-19,Jakarta Selatan,Jagakarsa,Srengseng Sawah,2013,1,1,4.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.1589
2013-01-25,Jakarta Selatan,Setiabudi,Guntur,2013,1,1,1.0,,,,4.0,0.0,0.0,0.0,0.0279
2013-01-25,Jakarta Selatan,Setiabudi,Karet Semanggi,2013,1,1,1.0,,,,0.0,0.0,0.0,0.0,0.0179
2013-01-09,Jakarta Pusat,Johar Baru,Galur,2013,1,1,3.0,30.0,55.0,42.5,0.0,0.0,0.0,0.0,0.1017
2013-01-10,Jakarta Pusat,Johar Baru,Galur,2013,1,1,3.0,30.0,55.0,42.5,0.0,0.0,0.0,0.0,0.1017
2013-01-16,Jakarta Pusat,Johar Baru,Galur,2013,1,1,3.0,30.0,55.0,42.5,0.0,0.0,0.0,0.0,0.1017
2013-01-10,Jakarta Pusat,Tanah Abang,Petamburan,2013,1,1,6.0,30.0,55.0,42.5,0.0,0.0,0.0,1.0,0.1703
2013-01-11,Jakarta Pusat,Tanah Abang,Petamburan,2013,1,1,6.0,30.0,55.0,42.5,0.0,0.0,0.0,1.0,0.1703
2013-01-16,Jakarta Pusat,Tanah Abang,Petamburan,2013,1,1,6.0,30.0,55.0,42.5,0.0,0.0,0.0,1.0,0.1703
2013-01-17,Jakarta Pusat,Tanah Abang,Petamburan,2013,1,1,6.0,30.0,55.0,42.5,0.0,0.0,0.0,1.0,0.1703
2013-01-18,Jakarta Pusat,Tanah Abang,Petamburan,2013,1,1,6.0,30.0,55.0,42.5,0.0,0.0,0.0,1.0,0.1703
2013-01-19,Jakarta Pusat,Tanah Abang,Petamburan,2013,1,1,6.0,30.0,55.0,42.5,0.0,0.0,0.0,1.0,0.1703
2013-01-17,Jakarta Pusat,Tanah Abang,Karet Tengsin,2013,1,1,3.0,40.0,60.0,50.0,18.0,0.0,0.0,0.0,0.1511
2013-01-18,Jakarta Pusat,Tanah Abang,Karet Tengsin,2013,1,1,3.0,40.0,60.0,50.0,18.0,0.0,0.0,0.0,0.1511
2013-01-19,Jakarta Pusat,Tanah Abang,Karet Tengsin,2013,1,1,3.0,40.0,60.0,50.0,18.0,0.0,0.0,0.0,0.1511
2013-01-17,Jakarta Pusat,Gambir,Cideng,2013,1,1,3.0,30.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0973
2013-01-18,Jakarta Pusat,Gambir,Cideng,2013,1,1,3.0,30.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0973
2013-01-19,Jakarta Pusat,Gambir,Cideng,2013,1,1,3.0,30.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0973
2013-01-16,Jakarta Pusat,Sawah Besar,Pasar Baru,2013,1,1,3.0,15.0,30.0,22.5,0.0,0.0,0.0,0.0,0.0798
2013-01-17,Jakarta Pusat,Sawah Besar,Pasar Baru,2013,1,1,3.0,15.0,30.0,22.5,0.0,0.0,0.0,0.0,0.0798
2013-01-18,Jakarta Pusat,Sawah Besar,Pasar Baru,2013,1,1,3.0,15.0,30.0,22.5,0.0,0.0,0.0,0.0,0.0798
2013-01-16,Jakarta Pusat,Sawah Besar,Karang Anyar,2013,1,1,1.0,5.0,15.0,10.0,0.0,0.0,0.0,0.0,0.031
2013-01-16,Jakarta Pusat,Sawah Besar,Gunung Sahari Utara,2013,1,1,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0266
2013-01-16,Jakarta Pusat,Sawah Besar,Kemayoran,2013,1,1,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0266
2013-01-13,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-14,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-16,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-17,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-18,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-19,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-20,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-21,Jakarta Barat,Kebon Jeruk,Kedoya Utara,2013,1,1,8.0,30.0,100.0,65.0,8.0,0.0,0.0,1.0,0.2654
2013-01-13,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-14,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-16,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-17,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-18,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-19,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-20,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-21,Jakarta Barat,Kebon Jeruk,Kedoya Selatan,2013,1,1,8.0,30.0,150.0,90.0,0.0,0.0,0.0,0.0,0.2741
2013-01-13,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-14,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-16,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-17,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-18,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-19,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-20,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-21,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-22,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-23,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-24,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-25,Jakarta Barat,Kebon Jeruk,Duri Kepa,2013,1,1,12.0,20.0,70.0,45.0,0.0,0.0,0.0,0.0,0.2755
2013-01-16,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-17,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-18,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-19,Jakarta Barat,Kebon Jeruk,Sukabumi Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-17,Jakarta Barat,Kebon Jeruk,Meruya Selatan,2013,1,1,3.0,10.0,40.0,25.0,1.0,0.0,0.0,0.0,0.0911
2013-01-18,Jakarta Barat,Kebon Jeruk,Meruya Selatan,2013,1,1,3.0,10.0,40.0,25.0,1.0,0.0,0.0,0.0,0.0911
2013-01-19,Jakarta Barat,Kebon Jeruk,Meruya Selatan,2013,1,1,3.0,10.0,40.0,25.0,1.0,0.0,0.0,0.0,0.0911
2013-01-16,Jakarta Barat,Grogol Petamburan,Grogol,2013,1,1,3.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0973
2013-01-22,Jakarta Barat,Grogol Petamburan,Grogol,2013,1,1,3.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0973
2013-01-23,Jakarta Barat,Grogol Petamburan,Grogol,2013,1,1,3.0,10.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0973
2013-01-16,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,2013,1,1,7.0,20.0,100.0,60.0,12.0,0.0,0.0,0.0,0.2425
2013-01-17,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,2013,1,1,7.0,20.0,100.0,60.0,12.0,0.0,0.0,0.0,0.2425
2013-01-18,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,2013,1,1,7.0,20.0,100.0,60.0,12.0,0.0,0.0,0.0,0.2425
2013-01-19,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,2013,1,1,7.0,20.0,100.0,60.0,12.0,0.0,0.0,0.0,0.2425
2013-01-20,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,2013,1,1,7.0,20.0,100.0,60.0,12.0,0.0,0.0,0.0,0.2425
2013-01-21,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,2013,1,1,7.0,20.0,100.0,60.0,12.0,0.0,0.0,0.0,0.2425
2013-01-22,Jakarta Barat,Grogol Petamburan,Wijaya Kusuma,2013,1,1,7.0,20.0,100.0,60.0,12.0,0.0,0.0,0.0,0.2425
2013-01-14,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,2013,1,1,5.0,10.0,60.0,35.0,0.0,0.0,0.0,3.0,0.1868
2013-01-16,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,2013,1,1,5.0,10.0,60.0,35.0,0.0,0.0,0.0,3.0,0.1868
2013-01-17,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,2013,1,1,5.0,10.0,60.0,35.0,0.0,0.0,0.0,3.0,0.1868
2013-01-18,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,2013,1,1,5.0,10.0,60.0,35.0,0.0,0.0,0.0,3.0,0.1868
2013-01-19,Jakarta Barat,Grogol Petamburan,Tanjung Duren Utara,2013,1,1,5.0,10.0,60.0,35.0,0.0,0.0,0.0,3.0,0.1868
2013-01-16,Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-17,Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-18,Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-19,Jakarta Barat,Grogol Petamburan,Tanjung Duren Selatan,2013,1,1,4.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,0.1239
2013-01-14,Jakarta Barat,Grogol Petamburan,Tomang,2013,1,1,4.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.1152
2013-01-17,Jakarta Barat,Grogol Petamburan,Tomang,2013,1,1,4.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.1152
2013-01-18,Jakarta Barat,Grogol Petamburan,Tomang,2013,1,1,4.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.1152
2013-01-19,Jakarta Barat,Grogol Petamburan,Tomang,2013,1,1,4.0,20.0,50.0,35.0,0.0,0.0,0.0,0.0,0.1152
2013-01-14,Jakarta Barat,Grogol Petamburan,Jelambar,2013,1,1,7.0,10.0,120.0,65.0,30.0,0.0,0.0,0.0,0.305
2013-01-16,Jakarta Barat,Grogol Petamburan,Jelambar,2013,1,1,7.0,10.0,120.0,65.0,30.0,0.0,0.0,0.0,0.305
2013-01-17,Jakarta Barat,Grogol Petamburan,Jelambar,2013,1,1,7.0,10.0,120.0,65.0,30.0,0.0,0.0,0.0,0.305
2013-01-18,Jakarta Barat,Grogol Petamburan,Jelambar,2013,1,1,7.0,10.0,120.0,65.0,30.0,0.0,0.0,0.0,0.305
2013-01-19,Jakarta Barat,Grogol Petamburan,Jelambar,2013,1,1,7.0,10.0,120.0,65.0,30.0,0.0,0.0,0.0,0.305
2013-01-20,Jakarta Barat,Grogol Petamburan,Jelambar,2013,1,1,7.0,10.0,120.0,65.0,30.0,0.0,0.0,0.0,0.305
2013-01-21,Jakarta Barat,Grogol Petamburan,Jelambar,2013,1,1,7.0,10.0,120.0,65.0,30.0,0.0,0.0,0.0,0.305
2013-01-14,Jakarta Barat,Grogol Petamburan,Jelambar Baru,2013,1,1,7.0,15.0,40.0,27.5,0.0,0.0,0.0,0.0,0.16
2013-01-16,Jakarta Barat,Grogol Petamburan,Jelambar Baru,2013,1,1,7.0,15.0,40.0,27.5,0.0,0.0,0.0,0.0,0.16
2013-01-17,Jakarta Barat,Grogol Petamburan,Jelambar Baru,2013,1,1,7.0,15.0,40.0,27.5,0.0,0.0,0.0,0.0,0.16
2013-01-18,Jakarta Barat,Grogol Petamburan,Jelambar Baru,2013,1,1,7.0,15.0,40.0,27.5,0.0,0.0,0.0,0.0,0.16
2013-01-19,Jakarta Barat,Grogol Petamburan,Jelambar Baru,2013,1,1,7.0,15.0,40.0,27.5,0.0,0.0,0.0,0.0,0.16
2013-01-20,Jakarta Barat,Grogol Petamburan,Jelambar Baru,2013,1,1,7.0,15.0,40.0,27.5,0.0,0.0,0.0,0.0,0.16
2013-01-21,Jakarta Barat,Grogol Petamburan,Jelambar Baru,2013,1,1,7.0,15.0,40.0,27.5,0.0,0.0,0.0,0.0,0.16
2013-01-14,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-16,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-17,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-18,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-19,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-20,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-21,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-22,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-23,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-24,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-25,Jakarta Barat,Cengkareng,Kapuk,2013,1,1,11.0,10.0,160.0,85.0,11.0,0.0,0.0,1.0,0.3789
2013-01-14,Jakarta Barat,Cengkareng,Cengkareng Timur,2013,1,1,7.0,10.0,50.0,30.0,12.0,0.0,0.0,0.0,0.1988
2013-01-16,Jakarta Barat,Cengkareng,Cengkareng Timur,2013,1,1,7.0,10.0,50.0,30.0,12.0,0.0,0.0,0.0,0.1988
2013-01-17,Jakarta Barat,Cengkareng,Cengkareng Timur,2013,1,1,7.0,10.0,50.0,30.0,12.0,0.0,0.0,0.0,0.1988
2013-01-18,Jakarta Barat,Cengkareng,Cengkareng Timur,2013,1,1,7.0,10.0,50.0,30.0,12.0,0.0,0.0,0.0,0.1988
2013-01-19,Jakarta Barat,Cengkareng,Cengkareng Timur,2013,1,1,7.0,10.0,50.0,30.0,12.0,0.0,0.0,0.0,0.1988
2013-01-20,Jakarta Barat,Cengkareng,Cengkareng Timur,2013,1,1,7.0,10.0,50.0,30.0,12.0,0.0,0.0,0.0,0.1988
2013-01-21,Jakarta Barat,Cengkareng,Cengkareng Timur,2013,1,1,7.0,10.0,50.0,30.0,12.0,0.0,0.0,0.0,0.1988
2013-01-14,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-16,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-17,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-18,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-19,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-20,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-21,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-22,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-23,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-24,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-25,Jakarta Barat,Cengkareng,Cengkareng Barat,2013,1,1,11.0,10.0,60.0,35.0,18.0,0.0,0.0,2.0,0.3239
2013-01-14,Jakarta Barat,Cengkareng,Duri Kosambi,2013,1,1,7.0,10.0,80.0,45.0,10.0,0.0,0.0,1.0,0.235
2013-01-16,Jakarta Barat,Cengkareng,Duri Kosambi,2013,1,1,7.0,10.0,80.0,45.0,10.0,0.0,0.0,1.0,0.235
2013-01-17,Jakarta Barat,Cengkareng,Duri Kosambi,2013,1,1,7.0,10.0,80.0,45.0,10.0,0.0,0.0,1.0,0.235
2013-01-18,Jakarta Barat,Cengkareng,Duri Kosambi,2013,1,1,7.0,10.0,80.0,45.0,10.0,0.0,0.0,1.0,0.235
2013-01-19,Jakarta Barat,Cengkareng,Duri Kosambi,2013,1,1,7.0,10.0,80.0,45.0,10.0,0.0,0.0,1.0,0.235
2013-01-20,Jakarta Barat,Cengkareng,Duri Kosambi,2013,1,1,7.0,10.0,80.0,45.0,10.0,0.0,0.0,1.0,0.235
2013-01-21,Jakarta Barat,Cengkareng,Duri Kosambi,2013,1,1,7.0,10.0,80.0,45.0,10.0,0.0,0.0,1.0,0.235
2013-01-14,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-16,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-17,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-18,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-19,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-20,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-21,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-22,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-23,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-24,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-25,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-26,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-27,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
2013-01-28,Jakarta Barat,Cengkareng,Kedaung Kaliangke,2013,1,1,15.0,10.0,90.0,50.0,50.0,0.0,0.0,3.0,0.4988
